5.8341,1.3761
-5.0544,4.458
-3.7484,6.0716
-0.76677,-4.3826
5.2865,0.23322
1.4256,-2.287
-0.23406,0.10907
1.4139,-4.2557
0.053832,0.98815
-1.8017,-0.31744
-0.23378,0.19951
3.2142,2.0556
-0.1655,0.20584
-0.14419,0.37446
2.5347,7.0479
